log_id,item_id,user_id,log_type,quantity_changed,stock_after_change,reference_so_id,notes,timestamp
1933,271,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1934,271,1,RESTOCK,12,22,733.0,Stock received from supplier,2024-01-20 09:00:00
1935,271,4,SALE,-1,21,,Ref: sales_id=320,2024-07-11 13:01:19
1936,271,1,RESTOCK,8,29,734.0,Stock received from supplier,2025-06-06 09:00:00
1937,272,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1938,272,1,RESTOCK,8,18,735.0,Stock received from supplier,2024-01-14 09:00:00
1939,272,2,SALE,-2,16,,Ref: sales_id=985,2025-02-15 10:46:00
1940,272,4,SALE,-5,11,,Ref: sales_id=1037,2025-03-11 15:01:28
1941,272,1,RESTOCK,12,23,736.0,Stock received from supplier,2025-05-30 09:00:00
1942,273,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1943,273,1,RESTOCK,12,22,737.0,Stock received from supplier,2024-01-09 09:00:00
1944,273,3,SALE,-6,16,,Ref: sales_id=566,2024-11-28 13:53:19
1945,273,1,RESTOCK,11,27,738.0,Stock received from supplier,2025-05-22 09:00:00
1946,274,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1947,274,1,RESTOCK,9,19,739.0,Stock received from supplier,2024-01-17 09:00:00
1948,274,2,SALE,-1,18,,Ref: sales_id=132,2024-02-26 12:41:05
1949,274,2,SALE,-1,17,,Ref: sales_id=314,2024-07-04 08:24:37
1950,274,4,SALE,-1,16,,Ref: sales_id=369,2024-08-08 08:33:34
1951,274,2,SALE,-1,15,,Ref: sales_id=419,2024-09-20 09:05:04
1952,274,3,SALE,-3,12,,Ref: sales_id=444,2024-09-25 13:57:52
1953,274,3,SALE,-1,11,,Ref: sales_id=843,2025-01-15 16:19:14
1954,274,3,SALE,-1,10,,Ref: sales_id=1046,2025-03-14 08:41:47
1955,274,1,RESTOCK,14,24,740.0,Stock received from supplier,2025-05-30 09:00:00
1956,274,2,SALE,-1,23,,Ref: sales_id=1228,2025-07-08 12:11:12
1957,275,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1958,275,2,SALE,-5,5,,Ref: sales_id=1092,2025-04-03 14:46:51
1959,275,1,RESTOCK,14,19,742.0,Stock received from supplier,2025-05-29 09:00:00
1960,276,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1961,276,1,RESTOCK,11,21,743.0,Stock received from supplier,2024-01-19 09:00:00
1962,276,2,DAMAGED_LOST,-2,19,,Damaged/lost during handling (periodic check),2025-03-18 00:00:00
1963,276,2,SALE,-5,14,,Ref: sales_id=1091,2025-04-03 16:53:15
1964,276,1,RESTOCK,12,26,744.0,Stock received from supplier,2025-06-03 09:00:00
1965,277,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1966,277,2,SALE,-1,9,,Ref: sales_id=958,2025-02-10 16:37:03
1967,277,1,RESTOCK,8,17,746.0,Stock received from supplier,2025-06-01 09:00:00
1968,278,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1969,278,1,RESTOCK,10,20,747.0,Stock received from supplier,2024-01-12 09:00:00
1970,278,3,SALE,-6,14,,Ref: sales_id=567,2024-11-28 17:38:30
1971,278,1,RESTOCK,12,26,748.0,Stock received from supplier,2025-05-30 09:00:00
1972,279,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1973,279,1,RESTOCK,13,23,749.0,Stock received from supplier,2024-01-24 09:00:00
1974,279,2,SALE,-2,21,,Ref: sales_id=830,2025-01-13 13:47:41
1975,279,1,RESTOCK,14,35,750.0,Stock received from supplier,2025-06-07 09:00:00
1976,279,2,SALE,-2,33,,Ref: sales_id=1218,2025-07-05 11:19:18
1977,280,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1978,280,1,RESTOCK,11,21,751.0,Stock received from supplier,2024-01-09 09:00:00
1979,280,2,SALE,-4,17,,Ref: sales_id=709,2024-12-09 08:49:43
1980,280,2,SALE,-4,13,,Ref: sales_id=705,2024-12-09 14:45:15
1981,280,4,SALE,-1,12,,Ref: sales_id=704,2024-12-09 15:31:02
1982,280,1,RESTOCK,11,23,752.0,Stock received from supplier,2025-05-20 09:00:00
1983,281,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1984,281,1,RESTOCK,14,24,753.0,Stock received from supplier,2024-01-12 09:00:00
1985,281,3,SALE,-1,23,,Ref: sales_id=62,2024-01-25 09:54:52
1986,281,1,RESTOCK,10,33,754.0,Stock received from supplier,2025-05-27 09:00:00
1987,281,2,SALE,-1,32,,Ref: sales_id=1358,2025-10-16 11:56:41
1988,282,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1989,282,1,RESTOCK,14,24,755.0,Stock received from supplier,2024-01-15 09:00:00
1990,282,3,SALE,-7,17,,Ref: sales_id=598,2024-11-28 13:02:08
1991,282,1,RESTOCK,8,25,756.0,Stock received from supplier,2025-05-26 09:00:00
1992,283,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1993,283,1,RESTOCK,12,22,757.0,Stock received from supplier,2024-01-11 09:00:00
1994,283,4,SALE,-1,21,,Ref: sales_id=373,2024-08-12 09:50:42
1995,284,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1996,284,1,RESTOCK,9,19,759.0,Stock received from supplier,2024-01-21 09:00:00
1997,284,2,SALE,-1,18,,Ref: sales_id=760,2024-12-16 09:07:41
1998,284,1,RESTOCK,12,30,760.0,Stock received from supplier,2025-06-09 09:00:00
1999,285,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2000,285,4,SALE,-4,6,,Ref: sales_id=538,2024-11-15 13:30:49
2001,286,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2002,286,1,RESTOCK,8,18,763.0,Stock received from supplier,2024-01-16 09:00:00
2003,286,4,SALE,-1,17,,Ref: sales_id=1064,2025-03-25 14:06:37
2004,286,1,RESTOCK,14,31,764.0,Stock received from supplier,2025-05-26 09:00:00
2005,287,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2006,287,1,RESTOCK,8,18,765.0,Stock received from supplier,2024-01-21 09:00:00
2007,287,3,SALE,-1,17,,Ref: sales_id=661,2024-11-30 16:24:48
2008,287,1,RESTOCK,9,26,766.0,Stock received from supplier,2025-06-08 09:00:00
2009,288,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2010,288,1,RESTOCK,8,18,767.0,Stock received from supplier,2024-01-21 09:00:00
2011,288,4,SALE,-1,17,,Ref: sales_id=396,2024-09-04 16:17:40
2012,288,1,RESTOCK,13,30,768.0,Stock received from supplier,2025-06-02 09:00:00
2013,289,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2014,289,2,SALE,-1,9,,Ref: sales_id=993,2025-02-17 14:11:57
2015,289,1,RESTOCK,8,17,770.0,Stock received from supplier,2025-06-01 09:00:00
2016,290,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2017,290,1,RESTOCK,8,18,771.0,Stock received from supplier,2024-01-18 09:00:00
2018,290,3,SALE,-1,17,,Ref: sales_id=321,2024-07-12 16:35:48
2019,290,1,RESTOCK,12,29,772.0,Stock received from supplier,2025-06-03 09:00:00
2020,291,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2021,291,2,SALE,-1,9,,Ref: sales_id=383,2024-08-28 13:41:20
2022,291,1,RESTOCK,10,19,774.0,Stock received from supplier,2025-05-31 09:00:00
2023,292,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2024,292,1,RESTOCK,10,20,775.0,Stock received from supplier,2024-01-19 09:00:00
2025,292,4,SALE,-1,19,,Ref: sales_id=57,2024-01-24 10:35:53
2026,293,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2027,293,2,SALE,-1,9,,Ref: sales_id=80,2024-02-01 12:46:47
2028,293,1,RESTOCK,9,18,778.0,Stock received from supplier,2025-06-02 09:00:00
2029,294,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2030,294,4,SALE,-1,9,,Ref: sales_id=605,2024-11-28 10:29:50
2031,294,4,SALE,-1,8,,Ref: sales_id=669,2024-11-30 10:11:22
2032,294,3,SALE,-1,7,,Ref: sales_id=646,2024-11-30 10:12:06
2033,294,4,SALE,-1,6,,Ref: sales_id=790,2024-12-22 16:20:09
2034,294,1,RESTOCK,11,17,780.0,Stock received from supplier,2025-06-01 09:00:00
2035,295,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2036,295,1,RESTOCK,8,18,781.0,Stock received from supplier,2024-01-13 09:00:00
2037,295,4,SALE,-4,14,,Ref: sales_id=124,2024-02-22 17:19:28
2038,295,1,RESTOCK,12,26,782.0,Stock received from supplier,2025-05-28 09:00:00
2039,296,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2040,296,1,RESTOCK,13,23,783.0,Stock received from supplier,2024-01-23 09:00:00
2041,296,4,SALE,-1,22,,Ref: sales_id=673,2024-11-30 09:49:25
2042,296,2,SALE,-1,21,,Ref: sales_id=660,2024-11-30 12:41:45
2043,296,1,RESTOCK,14,35,784.0,Stock received from supplier,2025-06-03 09:00:00
2044,297,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2045,297,1,RESTOCK,12,22,785.0,Stock received from supplier,2024-01-23 09:00:00
2046,297,3,SALE,-1,21,,Ref: sales_id=306,2024-07-03 12:49:12
2047,297,1,RESTOCK,8,29,786.0,Stock received from supplier,2025-06-07 09:00:00
2048,298,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2049,298,1,RESTOCK,8,18,787.0,Stock received from supplier,2024-01-09 09:00:00
2050,298,4,SALE,-1,17,,Ref: sales_id=79,2024-02-01 09:34:50
2051,298,1,RESTOCK,8,25,788.0,Stock received from supplier,2025-05-21 09:00:00
2052,299,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2053,299,1,RESTOCK,9,19,789.0,Stock received from supplier,2024-01-12 09:00:00
2054,299,1,RESTOCK,11,30,790.0,Stock received from supplier,2025-05-21 09:00:00
2055,299,3,SALE,-1,29,,Ref: sales_id=1380,2025-10-30 09:54:53
2056,300,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2057,300,1,RESTOCK,12,22,791.0,Stock received from supplier,2024-01-09 09:00:00
2058,300,4,SALE,-1,21,,Ref: sales_id=945,2025-02-08 13:33:02
2059,300,1,RESTOCK,10,31,792.0,Stock received from supplier,2025-05-21 09:00:00
2060,300,2,SALE,-1,30,,Ref: sales_id=1393,2025-12-01 10:00:24
2061,301,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2062,301,1,RESTOCK,12,22,793.0,Stock received from supplier,2024-01-15 09:00:00
2063,301,2,SALE,-1,21,,Ref: sales_id=216,2024-05-15 10:17:03
2064,301,1,RESTOCK,12,33,794.0,Stock received from supplier,2025-05-29 09:00:00
2065,302,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2066,302,1,RESTOCK,10,20,795.0,Stock received from supplier,2024-01-15 09:00:00
2067,302,1,RESTOCK,11,31,796.0,Stock received from supplier,2025-05-24 09:00:00
2068,302,4,SALE,-5,26,,Ref: sales_id=1243,2025-07-15 12:38:40
2069,302,3,SALE,-5,21,,Ref: sales_id=1369,2025-10-27 13:33:14
2070,303,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2071,303,1,RESTOCK,9,19,797.0,Stock received from supplier,2024-01-05 09:00:00
2072,303,4,SALE,-1,18,,Ref: sales_id=939,2025-02-07 14:50:09
2073,303,1,RESTOCK,10,28,798.0,Stock received from supplier,2025-05-21 09:00:00
2074,304,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2075,304,1,RESTOCK,14,24,799.0,Stock received from supplier,2024-01-16 09:00:00
2076,304,3,SALE,-1,23,,Ref: sales_id=203,2024-04-30 14:48:45
2077,304,1,RESTOCK,14,37,800.0,Stock received from supplier,2025-05-30 09:00:00
2078,305,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2079,305,1,RESTOCK,14,24,801.0,Stock received from supplier,2024-01-13 09:00:00
2080,305,3,SALE,-2,22,,Ref: sales_id=979,2025-02-15 10:23:19
2081,305,2,SALE,-3,19,,Ref: sales_id=980,2025-02-15 12:48:25
2082,305,1,RESTOCK,9,28,802.0,Stock received from supplier,2025-05-22 09:00:00
2083,306,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2084,306,1,RESTOCK,9,19,803.0,Stock received from supplier,2024-01-13 09:00:00
2085,306,2,SALE,-1,18,,Ref: sales_id=256,2024-06-03 12:53:19
2086,306,1,RESTOCK,14,32,804.0,Stock received from supplier,2025-05-27 09:00:00
2087,307,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2088,307,1,RESTOCK,10,20,805.0,Stock received from supplier,2024-01-25 09:00:00
2089,307,2,SALE,-2,18,,Ref: sales_id=528,2024-11-14 16:33:08
2090,307,2,SALE,-2,16,,Ref: sales_id=1106,2025-05-07 10:42:35
2091,307,1,RESTOCK,10,26,806.0,Stock received from supplier,2025-06-05 09:00:00
2092,308,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2093,308,1,RESTOCK,13,23,807.0,Stock received from supplier,2024-01-15 09:00:00
2094,308,2,SALE,-2,21,,Ref: sales_id=384,2024-08-28 11:58:33
2095,308,2,SALE,-1,20,,Ref: sales_id=697,2024-12-05 16:08:29
2096,308,1,RESTOCK,9,29,808.0,Stock received from supplier,2025-06-02 09:00:00
2097,309,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2098,309,1,RESTOCK,10,20,809.0,Stock received from supplier,2024-01-09 09:00:00
2099,309,3,SALE,-1,19,,Ref: sales_id=984,2025-02-15 16:41:48
2100,309,1,RESTOCK,10,29,810.0,Stock received from supplier,2025-05-22 09:00:00
2101,310,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2102,310,1,RESTOCK,13,23,811.0,Stock received from supplier,2024-01-21 09:00:00
2103,310,4,SALE,-1,22,,Ref: sales_id=349,2024-07-29 12:25:45
2104,310,4,SALE,-1,21,,Ref: sales_id=355,2024-07-30 10:53:32
2105,310,2,DAMAGED_LOST,-1,20,,Damaged/lost during handling (periodic check),2025-03-28 00:00:00
2106,310,1,RESTOCK,14,34,812.0,Stock received from supplier,2025-06-07 09:00:00
2107,311,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2108,311,1,RESTOCK,14,24,813.0,Stock received from supplier,2024-01-19 09:00:00
2109,311,3,SALE,-1,23,,Ref: sales_id=190,2024-04-19 15:51:14
2110,311,1,RESTOCK,11,34,814.0,Stock received from supplier,2025-06-04 09:00:00
2111,312,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2112,312,2,SALE,-2,8,,Ref: sales_id=789,2024-12-22 10:17:42
2113,312,4,SALE,-1,7,,Ref: sales_id=1034,2025-03-11 16:45:48
2114,312,3,SALE,-1,6,,Ref: sales_id=1081,2025-03-29 08:02:03
2115,313,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2116,313,1,RESTOCK,10,20,817.0,Stock received from supplier,2024-01-14 09:00:00
2117,313,4,SALE,-2,18,,Ref: sales_id=586,2024-11-28 15:45:39
2118,313,1,RESTOCK,9,27,818.0,Stock received from supplier,2025-05-26 09:00:00
2119,313,2,SALE,-2,25,,Ref: sales_id=1273,2025-08-02 15:59:49
2120,314,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2121,314,1,RESTOCK,14,24,819.0,Stock received from supplier,2024-01-20 09:00:00
2122,314,2,SALE,-3,21,,Ref: sales_id=120,2024-02-22 08:08:36
2123,314,2,RETURN,3,24,,Customer return of sales_id=120,2024-02-27 08:08:36
2124,314,4,SALE,-3,21,,Ref: sales_id=1138,2025-05-20 11:13:36
2125,314,1,RESTOCK,11,32,820.0,Stock received from supplier,2025-06-04 09:00:00
2126,315,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2127,315,1,RESTOCK,11,21,821.0,Stock received from supplier,2024-01-25 09:00:00
2128,315,3,SALE,-2,19,,Ref: sales_id=667,2024-11-30 13:13:04
2129,315,1,RESTOCK,11,30,822.0,Stock received from supplier,2025-06-07 09:00:00
2130,315,2,SALE,-2,28,,Ref: sales_id=1190,2025-06-20 12:30:08
2131,315,3,SALE,-2,26,,Ref: sales_id=1423,2025-12-26 17:07:06
2132,316,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2133,316,3,SALE,-2,8,,Ref: sales_id=1014,2025-03-03 16:27:27
2134,316,1,RESTOCK,11,19,824.0,Stock received from supplier,2025-05-31 09:00:00
2135,317,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2136,317,1,RESTOCK,11,21,825.0,Stock received from supplier,2024-01-20 09:00:00
2137,317,4,SALE,-2,19,,Ref: sales_id=87,2024-02-05 15:21:48
2138,317,1,RESTOCK,13,32,826.0,Stock received from supplier,2025-06-02 09:00:00
2139,318,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2140,318,1,RESTOCK,11,21,827.0,Stock received from supplier,2024-01-14 09:00:00
2141,318,4,SALE,-5,16,,Ref: sales_id=893,2025-01-23 17:28:07
2142,318,1,RESTOCK,14,30,828.0,Stock received from supplier,2025-06-02 09:00:00
2143,319,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2144,319,1,RESTOCK,8,18,829.0,Stock received from supplier,2024-01-05 09:00:00
2145,319,3,SALE,-5,13,,Ref: sales_id=1028,2025-03-11 13:54:02
2146,319,1,RESTOCK,10,23,830.0,Stock received from supplier,2025-05-21 09:00:00
2147,319,2,SALE,-5,18,,Ref: sales_id=1216,2025-07-04 17:42:56
2148,320,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2149,320,1,RESTOCK,8,18,831.0,Stock received from supplier,2024-01-08 09:00:00
2150,320,2,SALE,-1,17,,Ref: sales_id=796,2024-12-22 10:48:45
2151,320,1,RESTOCK,11,28,832.0,Stock received from supplier,2025-05-21 09:00:00
2152,321,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2153,321,4,SALE,-1,9,,Ref: sales_id=509,2024-10-30 16:19:52
2154,321,1,RESTOCK,11,20,834.0,Stock received from supplier,2025-05-24 09:00:00
2155,322,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2156,322,1,RESTOCK,12,22,835.0,Stock received from supplier,2024-01-20 09:00:00
2157,322,3,SALE,-1,21,,Ref: sales_id=345,2024-07-26 17:37:44
2158,322,1,RESTOCK,10,31,836.0,Stock received from supplier,2025-06-02 09:00:00
2159,323,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2160,323,2,SALE,-5,5,,Ref: sales_id=1029,2025-03-11 15:36:54
2161,323,1,RESTOCK,13,18,838.0,Stock received from supplier,2025-05-29 09:00:00
2162,324,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2163,324,4,SALE,-1,9,,Ref: sales_id=741,2024-12-15 10:32:01
2164,324,4,DAMAGED_LOST,-3,6,,Damaged/lost during handling (periodic check),2025-05-19 00:00:00
2165,324,1,RESTOCK,8,14,840.0,Stock received from supplier,2025-06-07 09:00:00
2166,324,3,SALE,-1,13,,Ref: sales_id=1224,2025-07-07 13:40:30
2167,324,4,SALE,-1,12,,Ref: sales_id=1256,2025-07-24 12:41:08
2168,325,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2169,325,1,RESTOCK,8,18,841.0,Stock received from supplier,2024-01-21 09:00:00
2170,325,3,SALE,-1,17,,Ref: sales_id=820,2025-01-08 15:24:42
2171,326,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2172,326,2,SALE,-1,9,,Ref: sales_id=346,2024-07-26 17:23:15
2173,326,1,RESTOCK,9,18,844.0,Stock received from supplier,2025-06-01 09:00:00
2174,326,3,SALE,-1,17,,Ref: sales_id=1200,2025-06-25 17:19:13
2175,326,2,RETURN,1,18,,Customer return of sales_id=1200,2025-06-29 17:19:13
2176,327,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2177,327,1,RESTOCK,10,20,845.0,Stock received from supplier,2024-01-12 09:00:00
2178,327,2,SALE,-1,19,,Ref: sales_id=440,2024-09-24 17:21:42
2179,328,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2180,328,1,RESTOCK,10,20,847.0,Stock received from supplier,2024-01-19 09:00:00
2181,328,1,MANUAL_ADJUSTMENT,3,23,,Stocktake correction,2024-10-30 00:00:00
2182,328,4,SALE,-1,22,,Ref: sales_id=1063,2025-03-25 10:52:10
2183,328,4,SALE,-1,21,,Ref: sales_id=1145,2025-05-23 12:21:23
2184,328,4,RETURN,1,22,,Customer return of sales_id=1145,2025-05-25 12:21:23
2185,328,1,RESTOCK,14,36,848.0,Stock received from supplier,2025-06-01 09:00:00
2186,329,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2187,329,1,RESTOCK,14,24,849.0,Stock received from supplier,2024-01-13 09:00:00
2188,329,4,SALE,-5,19,,Ref: sales_id=986,2025-02-15 16:15:15
2189,329,1,RESTOCK,9,28,850.0,Stock received from supplier,2025-05-25 09:00:00
2190,330,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2191,330,2,SALE,-4,6,,Ref: sales_id=303,2024-06-28 16:16:26
2192,331,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2193,331,1,RESTOCK,11,21,853.0,Stock received from supplier,2024-01-16 09:00:00
2194,331,3,SALE,-4,17,,Ref: sales_id=199,2024-04-30 10:42:24
2195,331,1,RESTOCK,13,30,854.0,Stock received from supplier,2025-06-01 09:00:00
2196,331,3,SALE,-4,26,,Ref: sales_id=1293,2025-08-10 10:23:30
2197,331,3,SALE,-4,22,,Ref: sales_id=1306,2025-08-16 08:23:05
2198,332,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2199,332,1,RESTOCK,11,21,855.0,Stock received from supplier,2024-01-09 09:00:00
2200,332,3,SALE,-1,20,,Ref: sales_id=957,2025-02-10 11:21:55
2201,332,1,RESTOCK,12,32,856.0,Stock received from supplier,2025-05-23 09:00:00
2202,333,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2203,333,2,SALE,-3,7,,Ref: sales_id=106,2024-02-14 16:07:44
2204,333,1,MANUAL_ADJUSTMENT,2,9,,Stocktake correction,2025-05-12 00:00:00
2205,333,1,RESTOCK,14,23,858.0,Stock received from supplier,2025-06-05 09:00:00
2206,334,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2207,334,1,RESTOCK,12,22,859.0,Stock received from supplier,2024-01-20 09:00:00
2208,334,1,RESTOCK,9,31,860.0,Stock received from supplier,2025-06-06 09:00:00
2209,334,2,SALE,-1,30,,Ref: sales_id=1340,2025-10-06 08:10:40
2210,335,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2211,335,3,SALE,-1,9,,Ref: sales_id=1066,2025-03-25 15:21:26
2212,335,1,RESTOCK,8,17,862.0,Stock received from supplier,2025-06-03 09:00:00
2213,335,4,SALE,-1,16,,Ref: sales_id=1294,2025-08-10 12:00:33
2214,336,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
2215,336,1,RESTOCK,13,23,863.0,Stock received from supplier,2024-01-09 09:00:00
2216,336,2,SALE,-1,22,,Ref: sales_id=759,2024-12-16 10:55:43
2217,336,1,RESTOCK,13,35,864.0,Stock received from supplier,2025-05-19 09:00:00
2218,337,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
